🚀 Starting Pi Monitor...
✅ Data pushed: {'timestamp': 1771384812794, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 45.3, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384819133, 'cpu_temp': 41.4, 'cpu_usage': 1.5, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384825439, 'cpu_temp': 39.7, 'cpu_usage': 0.2, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384831772, 'cpu_temp': 40.2, 'cpu_usage': 0.3, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384838075, 'cpu_temp': 40.8, 'cpu_usage': 2.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384844391, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384850769, 'cpu_temp': 40.2, 'cpu_usage': 0.2, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384857088, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384863414, 'cpu_temp': 40.2, 'cpu_usage': 2.8, 'memory_usage': 45.2, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384869746, 'cpu_temp': 39.7, 'cpu_usage': 0.3, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384876060, 'cpu_temp': 39.7, 'cpu_usage': 0.5, 'memory_usage': 45.3, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384882360, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384888767, 'cpu_temp': 42.5, 'cpu_usage': 0.3, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384895099, 'cpu_temp': 40.2, 'cpu_usage': 3.0, 'memory_usage': 45.3, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384901501, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384907834, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384914665, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384921074, 'cpu_temp': 41.9, 'cpu_usage': 1.8, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384927389, 'cpu_temp': 40.2, 'cpu_usage': 0.2, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384933702, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384940073, 'cpu_temp': 43.0, 'cpu_usage': 2.7, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384946380, 'cpu_temp': 40.2, 'cpu_usage': 0.5, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384952697, 'cpu_temp': 40.2, 'cpu_usage': 3.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384959033, 'cpu_temp': 41.4, 'cpu_usage': 0.5, 'memory_usage': 45.2, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384965441, 'cpu_temp': 41.9, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384971774, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384978086, 'cpu_temp': 41.9, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384984382, 'cpu_temp': 41.4, 'cpu_usage': 2.8, 'memory_usage': 45.2, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384990713, 'cpu_temp': 41.9, 'cpu_usage': 0.0, 'memory_usage': 45.3, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771384997057, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 45.2, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385003367, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385009767, 'cpu_temp': 39.1, 'cpu_usage': 0.2, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385016086, 'cpu_temp': 40.2, 'cpu_usage': 3.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385022403, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385028710, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385035129, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385041440, 'cpu_temp': 40.2, 'cpu_usage': 0.2, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385047779, 'cpu_temp': 41.4, 'cpu_usage': 2.8, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385054125, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 45.2, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385060439, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385066753, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385073065, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385079470, 'cpu_temp': 39.1, 'cpu_usage': 3.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385085768, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 45.1, 'disk_usage': 22.0}
⚠️ Error: HTTPSConnectionPool(host='good-cattle-9550.upstash.io', port=443): Max retries exceeded with url: /set/pi_metrics (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1029)')))
✅ Data pushed: {'timestamp': 1771385103121, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385109521, 'cpu_temp': 39.7, 'cpu_usage': 0.3, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385115836, 'cpu_temp': 40.2, 'cpu_usage': 3.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385122177, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385128491, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385134810, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385141150, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385147459, 'cpu_temp': 41.4, 'cpu_usage': 2.5, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385153772, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.4, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385160102, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385166413, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385172807, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385179139, 'cpu_temp': 40.8, 'cpu_usage': 4.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385185447, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385191821, 'cpu_temp': 40.8, 'cpu_usage': 0.2, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385198231, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385204546, 'cpu_temp': 39.7, 'cpu_usage': 0.8, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385210869, 'cpu_temp': 38.0, 'cpu_usage': 0.5, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385217168, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385223488, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385229824, 'cpu_temp': 40.2, 'cpu_usage': 0.2, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385236233, 'cpu_temp': 41.4, 'cpu_usage': 2.8, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385242613, 'cpu_temp': 39.7, 'cpu_usage': 0.2, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385248936, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385255250, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385261605, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385267911, 'cpu_temp': 39.7, 'cpu_usage': 3.3, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385274407, 'cpu_temp': 40.2, 'cpu_usage': 0.5, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385280723, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385287030, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385293322, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385299627, 'cpu_temp': 39.7, 'cpu_usage': 3.2, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385305975, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385312346, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385318682, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385325015, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385331400, 'cpu_temp': 40.2, 'cpu_usage': 4.7, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385337791, 'cpu_temp': 40.8, 'cpu_usage': 0.2, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385344166, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385350549, 'cpu_temp': 41.4, 'cpu_usage': 0.2, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385356867, 'cpu_temp': 40.2, 'cpu_usage': 2.5, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385363169, 'cpu_temp': 40.8, 'cpu_usage': 0.3, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385369501, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385375794, 'cpu_temp': 41.4, 'cpu_usage': 0.5, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385382133, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385388519, 'cpu_temp': 39.7, 'cpu_usage': 3.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385394838, 'cpu_temp': 40.8, 'cpu_usage': 0.3, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385401143, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385407459, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385413768, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385420084, 'cpu_temp': 40.2, 'cpu_usage': 2.5, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385426400, 'cpu_temp': 41.4, 'cpu_usage': 0.2, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385432714, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385439031, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385445362, 'cpu_temp': 39.7, 'cpu_usage': 2.0, 'memory_usage': 44.4, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385451693, 'cpu_temp': 40.8, 'cpu_usage': 4.8, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385458025, 'cpu_temp': 38.6, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385464350, 'cpu_temp': 39.1, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385470683, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385476984, 'cpu_temp': 38.6, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385483309, 'cpu_temp': 39.7, 'cpu_usage': 3.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385489626, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385496048, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385502386, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385508715, 'cpu_temp': 41.9, 'cpu_usage': 0.5, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385515041, 'cpu_temp': 41.4, 'cpu_usage': 3.3, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385521452, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385527861, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385534177, 'cpu_temp': 40.8, 'cpu_usage': 0.2, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385540502, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385546981, 'cpu_temp': 40.8, 'cpu_usage': 0.2, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385553377, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385559699, 'cpu_temp': 40.8, 'cpu_usage': 0.2, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385566017, 'cpu_temp': 39.1, 'cpu_usage': 0.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385572382, 'cpu_temp': 40.8, 'cpu_usage': 3.5, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385578710, 'cpu_temp': 39.7, 'cpu_usage': 0.5, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385585013, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385591323, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385597712, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385604018, 'cpu_temp': 41.4, 'cpu_usage': 2.8, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385610327, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385616621, 'cpu_temp': 41.4, 'cpu_usage': 0.3, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385622939, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385629264, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.5, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385635600, 'cpu_temp': 41.4, 'cpu_usage': 3.2, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385641911, 'cpu_temp': 40.2, 'cpu_usage': 0.2, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385648215, 'cpu_temp': 41.4, 'cpu_usage': 0.3, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385654540, 'cpu_temp': 39.7, 'cpu_usage': 0.5, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385660912, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385667338, 'cpu_temp': 41.4, 'cpu_usage': 3.5, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385673659, 'cpu_temp': 42.5, 'cpu_usage': 0.2, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385679999, 'cpu_temp': 41.4, 'cpu_usage': 0.3, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385686320, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385692752, 'cpu_temp': 40.2, 'cpu_usage': 0.7, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385699091, 'cpu_temp': 40.2, 'cpu_usage': 1.5, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385705423, 'cpu_temp': 40.8, 'cpu_usage': 0.2, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385711763, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385718089, 'cpu_temp': 41.4, 'cpu_usage': 0.3, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385724484, 'cpu_temp': 41.4, 'cpu_usage': 3.3, 'memory_usage': 44.7, 'disk_usage': 22.0}
⚠️ Error: HTTPSConnectionPool(host='good-cattle-9550.upstash.io', port=443): Max retries exceeded with url: /set/pi_metrics (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1029)')))
✅ Data pushed: {'timestamp': 1771385741781, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385748110, 'cpu_temp': 39.1, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385754440, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385760857, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385767212, 'cpu_temp': 40.2, 'cpu_usage': 3.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385773514, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385779844, 'cpu_temp': 41.9, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385786146, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385792574, 'cpu_temp': 39.7, 'cpu_usage': 2.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385798907, 'cpu_temp': 40.2, 'cpu_usage': 0.3, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385805218, 'cpu_temp': 41.4, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385811540, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385817954, 'cpu_temp': 40.8, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385824259, 'cpu_temp': 41.4, 'cpu_usage': 3.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385830600, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385836996, 'cpu_temp': 40.2, 'cpu_usage': 0.2, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385843345, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385849653, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385856076, 'cpu_temp': 41.4, 'cpu_usage': 3.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385862400, 'cpu_temp': 39.1, 'cpu_usage': 0.3, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385868738, 'cpu_temp': 39.1, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385875077, 'cpu_temp': 40.2, 'cpu_usage': 0.5, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385881384, 'cpu_temp': 40.8, 'cpu_usage': 0.2, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385887717, 'cpu_temp': 39.7, 'cpu_usage': 3.0, 'memory_usage': 44.6, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385894036, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385900426, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.7, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385906756, 'cpu_temp': 40.2, 'cpu_usage': 0.2, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385913060, 'cpu_temp': 40.2, 'cpu_usage': 0.3, 'memory_usage': 44.9, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385919371, 'cpu_temp': 40.2, 'cpu_usage': 3.0, 'memory_usage': 45.0, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385925695, 'cpu_temp': 41.4, 'cpu_usage': 0.2, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385932179, 'cpu_temp': 39.7, 'cpu_usage': 0.0, 'memory_usage': 44.8, 'disk_usage': 22.0}
✅ Data pushed: {'timestamp': 1771385938506, 'cpu_temp': 40.2, 'cpu_usage': 0.0, 'memory_usage': 44.9, 'disk_usage': 22.0}
